form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count,quality
0,38,0,0,0,3,0,0,0,0,0,0,0,0,43,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108016_raw_html.txt,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
1,81,0,0,6,46,1,0,0,0,0,0,0,0,1,21,0,45,0,2,5,0,0,0,0,0,31,0,0,1,5,66,0,0,0,1080178_raw_html.txt,0,0,32,0,0,0,0,22,64,2,0,0,0,23,0,1,4,0,0,0,0,0,2,0,0,11,0,217,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,2,0,0,2,0,0,1,0,1,0,0,1,0
3,371,0,0,1,39,0,0,0,0,0,0,0,0,6,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,20,19,0,0,0,1080430_raw_html.txt,0,0,0,0,0,0,0,1,55,0,1,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,1,0
0,35,0,0,0,4,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080544_raw_html.txt,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
201,3162,0,1,0,8,0,0,0,0,7,2,0,0,1262,19,0,282,0,1,1,0,0,0,0,0,217,0,0,0,209,2,28,7,1,1080556_raw_html.txt,0,0,0,0,0,54,0,0,1273,1,0,5,0,0,0,1,12,0,1,1,4,0,0,0,0,0,1,2374,0,0,0,0,1,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,2,0,5,0,0,0,0,0,5,0,0,0,0,386,0
5,186,0,0,4,6,0,0,0,0,0,0,0,4,48,1,0,11,0,1,1,0,0,0,1,0,0,0,0,0,34,12,0,0,0,1080640_raw_html.txt,0,0,1,2,0,0,0,8,37,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2,0,78,0,0,0,0,0,0,0,0,6,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,1,0,0,0,0,0,13,0,0,0,0,10,1
3,223,0,0,2,13,0,0,0,0,0,0,0,1,131,0,0,0,0,2,7,0,0,0,4,0,0,0,0,0,19,1,0,0,0,1080652_raw_html.txt,3,0,7,0,0,0,0,1,67,1,1,0,0,0,0,0,28,0,0,0,0,0,1,0,0,5,0,178,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,18,0,0,0,0,17,0
3,69,0,1,0,6,0,0,0,0,0,0,0,0,52,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,1080712_raw_html.txt,1,0,0,2,0,0,0,1,19,0,0,0,0,0,0,5,28,0,0,0,2,0,0,0,0,0,0,77,0,0,5,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4,128,0,0,4,11,0,0,0,0,0,0,0,16,51,0,0,40,0,16,0,0,0,0,0,0,0,0,0,1,17,5,0,0,0,1080736_raw_html.txt,0,0,21,2,0,0,0,16,78,2,0,0,0,0,0,1,55,0,0,0,0,0,2,0,0,15,0,140,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,10,1
6,100,0,0,15,37,0,0,0,0,0,0,0,5,146,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,28,2,0,0,0,108076_raw_html.txt,0,0,1,0,0,0,0,1,13,0,1,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,225,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,19,0
0,230,0,0,10,10,0,0,0,0,1,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1080784_raw_html.txt,15,0,0,0,0,0,0,15,441,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,328,10,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,86,0
4,255,0,0,4,21,0,0,0,0,0,0,0,4,82,1,0,17,0,1,0,0,0,0,0,0,2,0,0,0,11,8,0,0,0,1080868_raw_html.txt,0,0,0,4,0,0,0,8,69,0,0,0,0,0,0,1,49,0,0,0,0,0,1,0,0,1,0,172,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50,0,0,0,0,15,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081000_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,927,0,0,1,24,0,0,0,0,0,0,0,0,86,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1081018_raw_html.txt,0,0,0,0,0,0,0,0,256,0,1,1,0,0,0,1,121,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,59,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0
1,159,0,0,2,22,0,0,0,0,0,0,0,5,34,7,0,13,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1081090_raw_html.txt,0,0,0,3,0,0,0,5,48,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,91,0,0,0,19,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081186_raw_html.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,93,0,0,19,19,0,0,0,0,0,0,0,1,139,0,0,8,0,10,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,1081204_raw_html.txt,0,0,0,0,0,0,0,0,58,5,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,7,0,180,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,0,0,0,0,6,0,0,2,0,3,0,1,0,0,0,0,0,35,0,0,0,0,35,0
2,218,0,1,11,26,0,0,0,0,0,0,0,1,82,2,0,35,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,1081252_raw_html.txt,0,0,0,0,0,0,0,24,45,0,0,0,0,0,0,2,64,0,0,0,0,0,0,0,0,0,0,161,2,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,9,0,0,0,0,0,0,0,20,0
2,681,0,0,14,14,0,0,0,0,0,0,0,37,136,0,0,24,1,0,5,0,0,0,3,0,3,0,0,0,16,1,23,0,0,1081288_raw_html.txt,38,0,0,0,0,79,0,14,541,0,1,0,0,0,0,12,59,0,0,1,16,0,0,0,0,0,0,566,0,0,0,10,4,0,0,0,6,83,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0
2,47,0,0,2,15,0,0,0,0,0,0,0,6,21,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,1081348_raw_html.txt,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,7,0,0,0,0,5,0
6,385,0,0,18,19,0,0,0,0,0,0,1,0,110,0,0,13,7,0,1,0,0,0,0,0,0,0,0,0,44,9,0,0,0,1081540_raw_html.txt,2,0,0,0,0,0,0,17,150,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,200,0,0,0,232,0,0,0,0,2,118,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,22,0
2,94,0,1,2,13,0,0,0,0,0,0,0,1,30,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1081552_raw_html.txt,0,0,0,2,0,0,0,9,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081606_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,38,0,3,0,8,1,0,0,0,0,0,0,0,74,2,0,12,2,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1081648_raw_html.txt,0,0,5,0,0,2,0,22,54,8,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,3,0,105,0,0,0,48,1,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,1,0,1,0,0,16,0
0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1081840_raw_html.txt,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,66,0,0,2,17,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,10,3,1,0,0,1081852_raw_html.txt,0,0,0,3,0,3,0,3,15,1,1,0,0,0,0,0,17,0,0,1,0,0,1,0,0,3,0,42,0,0,0,0,1,0,0,0,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,0,0,0,0,1,0
4,127,0,1,1,11,0,0,0,0,16,0,1,0,51,0,0,21,0,0,0,0,0,0,15,0,0,0,0,0,8,1,21,5,6,1081888_raw_html.txt,0,0,0,0,0,20,0,4,23,0,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,0,1,131,0,0,0,0,1,0,1,0,3,46,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3,263,0,0,41,11,0,0,0,0,0,1,1,10,339,0,0,35,1,1,1,0,0,0,5,0,0,0,0,0,15,2,2,0,0,1081930_raw_html.txt,1,0,2,3,0,2,0,6,372,2,1,0,0,0,0,2,103,0,0,0,1,0,1,0,0,1,0,382,1,0,0,10,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,5,0,1,0,0,0,0,0,201,0,0,0,0,80,0
1,80,0,0,0,4,0,2,0,0,0,0,2,5,76,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1081936_raw_html.txt,2,0,0,0,0,0,0,1,32,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,10,0
3,238,0,0,12,15,0,0,0,0,0,0,0,10,119,0,0,7,2,0,2,0,0,0,3,0,1,0,0,0,4,1,4,0,0,1081978_raw_html.txt,26,0,0,0,0,12,0,6,163,0,0,0,0,0,0,11,42,0,0,1,5,0,0,0,0,0,0,268,0,0,0,17,2,0,0,0,6,56,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1082128_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082134_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1082266_raw_html.txt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,0,0,1,8,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1082278_raw_html.txt,1,0,0,2,0,4,0,4,49,2,0,0,0,0,0,0,20,0,0,2,0,0,1,0,0,0,0,46,0,0,0,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,18,0,1,7,12,0,0,0,0,0,0,0,0,47,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,1082290_raw_html.txt,0,0,0,0,0,0,0,1,6,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,5,0
1,239,0,0,2,17,0,0,0,0,0,0,7,0,257,12,0,50,0,21,0,0,0,0,0,0,21,0,0,0,4,0,0,0,0,1082374_raw_html.txt,0,0,1,0,0,0,0,2,74,3,0,0,0,0,0,1,36,0,0,0,0,0,21,0,0,27,0,310,0,0,0,0,0,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,52,0
7,130,0,2,14,9,0,0,0,0,0,0,1,1,104,1,0,33,0,1,8,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1082386_raw_html.txt,0,0,1,0,0,0,0,8,36,1,0,0,0,0,0,3,22,0,0,0,2,0,1,0,0,1,0,117,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,19,0
0,141,0,0,0,19,0,0,0,0,0,0,0,1,22,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1082404_raw_html.txt,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1
1,153,0,0,2,8,0,0,0,0,0,0,0,5,37,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1082482_raw_html.txt,0,0,8,0,0,0,0,22,22,2,0,1,0,0,0,0,24,0,0,0,0,0,1,0,0,1,0,96,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
2,70,0,0,20,14,0,0,0,0,0,0,0,1,49,0,0,24,1,2,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,1082518_raw_html.txt,0,0,0,6,0,0,0,2,21,2,1,0,0,0,0,1,28,0,0,0,0,0,1,0,0,1,0,63,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,4,0,0,0,0,8,0
6,181,0,1,18,28,0,0,0,0,0,0,0,1,209,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,1082524_raw_html.txt,2,0,0,0,0,0,0,4,121,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,1,0,0,1,0,0,7,0,0,0,0,31,0
1,259,0,0,1,9,0,0,0,0,0,0,0,2,110,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,1082644_raw_html.txt,24,0,0,0,0,4,0,11,58,2,0,0,0,0,0,4,38,0,0,2,0,0,1,0,0,0,0,178,1,0,0,0,2,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
1,154,0,0,9,11,1,0,0,0,0,0,0,0,140,0,0,21,0,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1082692_raw_html.txt,0,0,1,0,0,0,0,11,94,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,164,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,0,15,0
1,28,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,6,0,7,1,0,0,0,0,0,6,0,0,0,2,3,0,0,0,1082698_raw_html.txt,0,0,0,2,0,0,0,0,36,5,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,6,0,56,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,4,0
1,20,0,0,0,14,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1082704_raw_html.txt,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,1,0,32,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2,160,0,0,32,7,18,0,0,0,0,0,10,34,191,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1082782_raw_html.txt,10,0,6,0,0,0,0,0,71,0,0,0,0,0,0,1,31,0,0,0,4,0,0,0,0,33,0,301,0,0,0,0,0,0,0,0,4,47,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0,20,0,0,46,0
1,72,0,0,18,6,0,0,0,0,0,0,0,0,221,10,0,368,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1082926_raw_html.txt,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8,0
1,34,0,0,0,3,1,0,0,0,0,0,0,0,29,0,0,13,0,1,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,1082980_raw_html.txt,0,0,12,0,0,0,0,11,31,1,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,0,61,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,7,0
4,144,0,2,8,19,0,2,0,0,0,0,2,9,158,1,0,13,0,12,1,0,0,0,0,0,2,0,0,0,10,0,0,0,0,1082992_raw_html.txt,1,0,14,0,0,0,0,8,112,0,1,0,0,0,0,0,34,0,0,0,9,0,6,0,0,6,0,219,0,0,3,0,0,0,0,0,3,44,0,0,0,0,5,0,0,0,0,0,0,1,0,1,3,0,1,0,1,0,0,0,2,0,86,0,1,6,0,26,0
3,87,0,0,0,9,0,0,0,0,0,0,0,0,50,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1083022_raw_html.txt,3,0,1,0,0,0,0,0,37,1,0,2,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,61,0,0,0,0,0,0,0,0,10,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0
2,143,0,2,6,14,0,0,0,0,0,0,1,0,100,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1083094_raw_html.txt,0,0,4,0,0,0,0,0,201,1,0,0,0,0,0,3,31,0,0,0,0,0,2,0,0,1,0,132,0,0,0,0,0,0,0,0,4,19,0,0,0,0,6,0,0,0,0,0,0,61,0,0,2,0,0,0,1,0,0,0,0,0,37,0,0,0,0,13,1
0,17,0,0,1,2,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,1083220_raw_html.txt,0,0,0,0,0,288,0,22,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,19,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108322_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1083334_raw_html.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,192,0,0,0,12,0,0,0,0,0,0,0,1,310,5,0,9,1,2,10,0,0,0,0,0,23,0,0,0,26,6,0,0,0,1083346_raw_html.txt,0,0,40,0,0,0,0,3,73,0,2,0,0,0,0,1,49,0,0,0,0,0,2,0,0,36,0,322,0,0,0,5,0,5,0,0,2,65,0,0,0,0,0,0,0,0,0,5,0,69,0,0,1,15,10,0,1,0,0,0,0,0,0,0,17,0,0,59,0
3,106,0,3,4,14,0,0,0,0,0,1,0,7,77,2,0,27,0,11,0,0,0,0,1,0,13,1,0,1,13,5,0,0,0,1083382_raw_html.txt,3,0,19,0,0,0,0,0,45,2,2,0,0,0,0,4,32,0,0,0,0,0,5,0,0,13,0,123,1,0,0,0,0,0,0,13,2,50,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,9,1
0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108340_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,8,0,0,0,0,0,0,0,12,18,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083418_raw_html.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2,387,0,0,1,4,0,0,0,0,0,0,0,0,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1083562_raw_html.txt,0,0,2,0,0,0,0,0,258,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,1,0,157,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1
2,117,0,0,6,26,0,0,0,0,0,0,0,0,85,4,0,12,0,4,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1083580_raw_html.txt,0,0,1,0,0,0,0,3,10,1,0,0,0,0,0,7,57,0,0,0,0,0,2,0,0,3,0,145,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,19,0,21,0,0,21,1
1,303,0,0,0,11,0,0,0,0,0,0,0,0,73,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1083586_raw_html.txt,0,0,11,0,0,0,0,12,118,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,1,0,145,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,10,0
